Year,Month,Province,District,Suspected_Cases,RDT_Tested,Microscopy_Tested,Confirmed_Cases
2025,9,Copperbelt,Kitwe,2040,1644,126,420
2025,10,Copperbelt,Kitwe,2598,2348,117,640
2025,11,Copperbelt,Kitwe,3018,2526,69,917
2025,12,Copperbelt,Kitwe,3791,3393,80,1190
2025,1,Copperbelt,Ndola,7292,5848,298,1691
2025,2,Copperbelt,Ndola,11574,9099,588,3049
2025,3,Copperbelt,Ndola,7821,6301,407,2298
2025,4,Copperbelt,Ndola,6427,5400,242,2041
2025,5,Copperbelt,Ndola,4506,3935,117,1372
2025,6,Copperbelt,Ndola,3617,2990,103,1051
2025,7,Copperbelt,Ndola,2673,2166,135,758
2025,8,Copperbelt,Ndola,1694,1423,64,520
2025,9,Copperbelt,Ndola,1326,1120,66,466
2025,10,Copperbelt,Ndola,2032,1695,91,662
2025,11,Copperbelt,Ndola,3170,2596,201,1144
2025,12,Copperbelt,Ndola,4726,3963,146,1047
2025,1,Copperbelt,Mufulira,6315,5191,204,2102
2025,2,Copperbelt,Mufulira,8571,6829,382,2598
2025,3,Copperbelt,Mufulira,10748,9330,540,2768
2025,4,Copperbelt,Mufulira,6845,5775,219,1731
2025,5,Copperbelt,Mufulira,7133,5970,408,2035
2025,6,Copperbelt,Mufulira,4776,3937,109,1287
2025,7,Copperbelt,Mufulira,4281,3584,119,1035
2025,8,Copperbelt,Mufulira,2176,1857,111,703
2025,9,Copperbelt,Mufulira,2413,1988,57,691
2025,10,Copperbelt,Mufulira,3759,3365,106,1244
2025,11,Copperbelt,Mufulira,5263,4494,353,1829
2025,12,Copperbelt,Mufulira,5351,4722,214,1796
2025,1,Copperbelt,Chingola,9182,8037,340,3389
2025,2,Copperbelt,Chingola,12625,11284,485,4914
2025,3,Copperbelt,Chingola,15653,14506,395,5166
2025,4,Copperbelt,Chingola,10059,8203,584,3197
2025,5,Copperbelt,Chingola,11725,9350,520,3648
2025,6,Copperbelt,Chingola,6783,6067,315,1917
2025,7,Copperbelt,Chingola,6851,5998,427,1670
2025,8,Copperbelt,Chingola,3960,3239,143,990
2025,9,Copperbelt,Chingola,3920,3180,223,1343
2025,10,Copperbelt,Chingola,5460,4555,340,1747
2025,11,Copperbelt,Chingola,5390,4391,324,1814
2025,12,Copperbelt,Chingola,9824,8447,423,2671
2025,1,Copperbelt,Luanshya,4814,4258,147,1830
2025,2,Copperbelt,Luanshya,7279,6140,203,2283
2025,3,Copperbelt,Luanshya,8010,6364,337,1634
2025,4,Copperbelt,Luanshya,10115,8309,601,2182
2025,5,Copperbelt,Luanshya,3993,3380,122,1082
2025,6,Copperbelt,Luanshya,2269,1996,90,829
2025,7,Copperbelt,Luanshya,2307,2021,53,657
2025,8,Copperbelt,Luanshya,1454,1170,64,423
2025,9,Copperbelt,Luanshya,2048,1787,102,576
2025,10,Copperbelt,Luanshya,2264,2067,83,536
2025,11,Copperbelt,Luanshya,4081,3335,234,1112
2025,12,Copperbelt,Luanshya,3532,3034,137,1189
2025,1,Copperbelt,Kalulushi,13727,11279,468,4447
2025,2,Copperbelt,Kalulushi,9799,8390,385,2809
2025,3,Copperbelt,Kalulushi,14360,12591,905,4323
2025,4,Copperbelt,Kalulushi,15440,13297,648,4843
2025,5,Copperbelt,Kalulushi,9602,8310,564,3365
2025,6,Copperbelt,Kalulushi,3555,2954,72,1196
2025,7,Copperbelt,Kalulushi,4980,4021,192,1243
2025,8,Copperbelt,Kalulushi,6608,5425,305,1399
2025,9,Copperbelt,Kalulushi,3414,2814,109,1149
2025,10,Copperbelt,Kalulushi,5479,5008,130,1486
2025,11,Copperbelt,Kalulushi,10610,8515,573,2246
2025,12,Copperbelt,Kalulushi,8744,6906,426,2970
2025,1,Copperbelt,Chililabombwe,11484,10228,331,2936
2025,2,Copperbelt,Chililabombwe,10609,8608,333,2858
2025,3,Copperbelt,Chililabombwe,10310,9024,623,3638
2025,4,Copperbelt,Chililabombwe,10833,9590,433,3514
2025,5,Copperbelt,Chililabombwe,10104,9012,526,3604
2025,6,Copperbelt,Chililabombwe,6551,5135,381,1319
2025,7,Copperbelt,Chililabombwe,2783,2313,102,936
2025,8,Copperbelt,Chililabombwe,7255,5897,309,1528
2025,9,Copperbelt,Chililabombwe,4264,3736,234,1169
2025,10,Copperbelt,Chililabombwe,5569,4536,303,1687
2025,11,Copperbelt,Chililabombwe,10897,8800,414,2594
2025,12,Copperbelt,Chililabombwe,8568,6907,360,2439
2025,1,Copperbelt,Lufwanyama,10442,8559,290,2839
2025,2,Copperbelt,Lufwanyama,7600,6867,217,2643
2025,3,Copperbelt,Lufwanyama,8015,6312,445,2760
2025,4,Copperbelt,Lufwanyama,8038,6489,366,1956
2025,5,Copperbelt,Lufwanyama,5428,4509,183,1952
2025,6,Copperbelt,Lufwanyama,3441,3045,113,1223
2025,7,Copperbelt,Lufwanyama,3037,2663,68,1134
2025,8,Copperbelt,Lufwanyama,1769,1474,94,466
2025,9,Copperbelt,Lufwanyama,4994,4175,126,1060
2025,10,Copperbelt,Lufwanyama,3795,3017,156,866
2025,11,Copperbelt,Lufwanyama,5369,4554,137,1728
2025,12,Copperbelt,Lufwanyama,12022,10695,371,3510
2025,1,Copperbelt,Mpongwe,9728,7973,310,2805
2025,2,Copperbelt,Mpongwe,5899,4739,374,1986
2025,3,Copperbelt,Mpongwe,10835,8669,644,2873
2025,4,Copperbelt,Mpongwe,9968,8194,606,2919
2025,5,Copperbelt,Mpongwe,10777,8816,390,2397
2025,6,Copperbelt,Mpongwe,3010,2763,89,1220
2025,7,Copperbelt,Mpongwe,4771,4143,194,1427
2025,8,Copperbelt,Mpongwe,4480,3677,120,1111
2025,9,Copperbelt,Mpongwe,4962,3998,192,1322
2025,10,Copperbelt,Mpongwe,4560,3898,115,1369
2025,11,Copperbelt,Mpongwe,4892,3977,135,1281
2025,12,Copperbelt,Mpongwe,15127,12904,337,3600
2025,1,Copperbelt,Masaiti,3809,3374,149,1455
2025,2,Copperbelt,Masaiti,5857,5155,342,1810
2025,3,Copperbelt,Masaiti,5169,4619,228,1783
2025,4,Copperbelt,Masaiti,6746,5676,159,1844
2025,5,Copperbelt,Masaiti,3328,3003,77,1225
2025,6,Copperbelt,Masaiti,2269,2007,129,850
2025,7,Copperbelt,Masaiti,2517,2005,150,688
2025,8,Copperbelt,Masaiti,2866,2464,139,634
2025,9,Copperbelt,Masaiti,1919,1678,99,599
2025,10,Copperbelt,Masaiti,1234,1074,79,463
2025,11,Copperbelt,Masaiti,3362,2712,91,1049
2025,12,Copperbelt,Masaiti,3331,2752,110,1199
2025,1,Central,Kabwe,16239,13216,889,3941
2025,2,Central,Kabwe,19453,15591,1166,4288
2025,3,Central,Kabwe,8714,7665,554,2576
2025,4,Central,Kabwe,7020,6245,265,2674
2025,5,Central,Kabwe,7404,6544,502,2355
2025,6,Central,Kabwe,4159,3554,202,1518
2025,7,Central,Kabwe,4185,3477,226,893
2025,8,Central,Kabwe,3559,3098,81,1013
2025,9,Central,Kabwe,1957,1585,118,696
2025,10,Central,Kabwe,2074,1913,56,796
2025,11,Central,Kabwe,6410,5087,259,1875
2025,12,Central,Kabwe,11401,9679,244,2558
2025,1,Central,Chibombo,7493,6265,490,1677
2025,2,Central,Chibombo,11718,9670,248,2715
2025,3,Central,Chibombo,6256,5649,254,2216
2025,4,Central,Chibombo,16041,13309,530,3353
2025,5,Central,Chibombo,4219,3790,159,1343
2025,6,Central,Chibombo,3771,3128,133,1318
2025,7,Central,Chibombo,2853,2405,96,680
2025,8,Central,Chibombo,2164,1874,55,735
2025,9,Central,Chibombo,1094,1014,23,451
2025,10,Central,Chibombo,2981,2606,182,838
2025,11,Central,Chibombo,5851,5176,308,1649
2025,12,Central,Chibombo,3985,3266,65,1389
2025,1,Central,Kapiri Mposhi,12011,10457,785,2731
2025,2,Central,Kapiri Mposhi,11947,9549,439,3481
2025,3,Central,Kapiri Mposhi,13486,11094,694,3389
2025,4,Central,Kapiri Mposhi,9500,7783,517,2979
2025,5,Central,Kapiri Mposhi,12667,11016,773,3325
2025,6,Central,Kapiri Mposhi,5802,5133,281,1355
2025,7,Central,Kapiri Mposhi,5448,4378,221,1452
2025,8,Central,Kapiri Mposhi,4285,3576,191,1217
2025,9,Central,Kapiri Mposhi,2971,2616,143,1177
2025,10,Central,Kapiri Mposhi,5011,4055,275,1044
2025,11,Central,Kapiri Mposhi,6880,6027,183,1837
2025,12,Central,Kapiri Mposhi,10371,8405,410,2655
2025,1,Central,Mkushi,4797,3989,217,1110
2025,2,Central,Mkushi,4706,3931,142,1749
2025,3,Central,Mkushi,6226,4888,303,1772
2025,4,Central,Mkushi,4718,4014,113,1600
2025,5,Central,Mkushi,2836,2517,137,1105
2025,6,Central,Mkushi,1403,1260,48,419
2025,7,Central,Mkushi,1619,1373,104,426
2025,8,Central,Mkushi,981,806,25,332
2025,9,Central,Mkushi,2200,1858,47,544
2025,10,Central,Mkushi,2330,1911,105,634
2025,11,Central,Mkushi,4035,3218,209,999
2025,12,Central,Mkushi,6679,5655,332,1538
2025,1,Central,Mumbwa,9229,7379,511,2100
2025,2,Central,Mumbwa,6263,5560,220,2420
2025,3,Central,Mumbwa,5625,4987,253,1840
2025,4,Central,Mumbwa,6300,5148,147,2102
2025,5,Central,Mumbwa,7955,7063,387,2828
2025,6,Central,Mumbwa,4423,4017,165,1077
2025,7,Central,Mumbwa,4373,3754,77,946
2025,8,Central,Mumbwa,2276,2017,147,650
2025,9,Central,Mumbwa,1636,1355,53,480
2025,10,Central,Mumbwa,2225,1863,51,573
2025,11,Central,Mumbwa,4143,3332,225,1304
2025,12,Central,Mumbwa,6236,5086,397,1621
2025,1,Central,Serenje,7472,6598,292,2845
2025,2,Central,Serenje,13115,11734,717,4480
2025,3,Central,Serenje,10504,8830,336,3242
2025,4,Central,Serenje,7224,6205,473,2397
2025,5,Central,Serenje,5104,4407,235,1873
2025,6,Central,Serenje,4771,3887,205,1234
2025,7,Central,Serenje,3546,2939,156,781
2025,8,Central,Serenje,2800,2339,70,1017
2025,9,Central,Serenje,3673,3228,165,810
2025,10,Central,Serenje,3391,3047,176,855
2025,11,Central,Serenje,6266,5051,189,1797
2025,12,Central,Serenje,9639,8169,604,2609
2025,1,Central,Itezhi-Tezhi,8183,7171,462,2095
2025,2,Central,Itezhi-Tezhi,10406,8480,245,2481
2025,3,Central,Itezhi-Tezhi,7302,5979,430,2511
2025,4,Central,Itezhi-Tezhi,7066,5602,419,1867
2025,5,Central,Itezhi-Tezhi,5298,4621,156,1624
2025,6,Central,Itezhi-Tezhi,3071,2618,164,720
2025,7,Central,Itezhi-Tezhi,2203,1783,88,762
2025,8,Central,Itezhi-Tezhi,1493,1274,82,373
2025,9,Central,Itezhi-Tezhi,1534,1355,97,605
2025,10,Central,Itezhi-Tezhi,2350,1856,141,711
2025,11,Central,Itezhi-Tezhi,3830,3179,125,1275
2025,12,Central,Itezhi-Tezhi,4813,4227,189,1073
2025,1,Central,Chitambo,10105,8279,509,3535
2025,2,Central,Chitambo,15043,12660,535,3598
2025,3,Central,Chitambo,13044,11201,880,2871
2025,4,Central,Chitambo,10873,9603,682,3558
2025,5,Central,Chitambo,11183,9220,663,2509
2025,6,Central,Chitambo,7417,5996,295,2370
2025,7,Central,Chitambo,4694,3971,164,1438
2025,8,Central,Chitambo,5441,4446,174,1221
2025,9,Central,Chitambo,6010,4983,284,1384
2025,10,Central,Chitambo,4537,3872,81,1103
2025,11,Central,Chitambo,4683,4110,236,1792
2025,12,Central,Chitambo,14532,12065,710,4538
2025,1,Central,Luano,11762,9607,355,3663
2025,2,Central,Luano,14479,12358,762,4828
2025,3,Central,Luano,20067,16168,831,5132
2025,4,Central,Luano,8927,7384,153,2154
2025,5,Central,Luano,9418,7648,534,2091
2025,6,Central,Luano,5797,4875,221,1795
2025,7,Central,Luano,6957,5858,190,1685
2025,8,Central,Luano,5584,4637,264,1302
2025,9,Central,Luano,2084,1820,109,777
2025,10,Central,Luano,1950,1654,68,662
2025,11,Central,Luano,6603,5637,421,2212
2025,12,Central,Luano,8024,6870,480,2454
2025,1,Central,Ngabwe,9430,8216,304,3271
2025,2,Central,Ngabwe,10001,8164,189,3447
2025,3,Central,Ngabwe,17424,14095,675,4390
2025,4,Central,Ngabwe,20745,17988,1203,4666
2025,5,Central,Ngabwe,11806,9832,300,3110
2025,6,Central,Ngabwe,3332,2968,185,1282
2025,7,Central,Ngabwe,4595,4172,140,1592
2025,8,Central,Ngabwe,3850,3099,116,1117
2025,9,Central,Ngabwe,3168,2757,179,998
2025,10,Central,Ngabwe,3557,2978,230,962
2025,11,Central,Ngabwe,4900,3929,162,1371
2025,12,Central,Ngabwe,11786,9680,765,3428
2025,1,Central,Shibuyunji,4881,3975,139,1553
2025,2,Central,Shibuyunji,3453,2887,77,1188
2025,3,Central,Shibuyunji,6380,5252,180,1581
2025,4,Central,Shibuyunji,2376,2107,154,876
2025,5,Central,Shibuyunji,3389,2881,127,1093
2025,6,Central,Shibuyunji,4947,3967,236,1002
2025,7,Central,Shibuyunji,1372,1211,87,468
2025,8,Central,Shibuyunji,2587,2162,129,571
2025,9,Central,Shibuyunji,1174,1033,69,422
2025,10,Central,Shibuyunji,2642,2094,151,645
2025,11,Central,Shibuyunji,3891,3302,110,840
2025,12,Central,Shibuyunji,5226,4525,206,1444
2025,1,Southern,Choma,2025,1716,42,590
2025,2,Southern,Choma,1857,1483,80,529
2025,3,Southern,Choma,1573,1280,39,541
2025,4,Southern,Choma,2662,2445,54,647
2025,5,Southern,Choma,1486,1279,75,498
2025,6,Southern,Choma,769,634,22,233
2025,7,Southern,Choma,968,810,55,227
2025,8,Southern,Choma,765,635,47,165
2025,9,Southern,Choma,748,629,15,219
2025,10,Southern,Choma,434,363,14,147
2025,11,Southern,Choma,1733,1419,105,528
2025,12,Southern,Choma,1758,1536,121,599
2025,1,Southern,Livingstone,1611,1248,97,464
2025,2,Southern,Livingstone,1369,1189,91,356
2025,3,Southern,Livingstone,1239,1041,77,452
2025,4,Southern,Livingstone,1127,980,43,320
2025,5,Southern,Livingstone,1123,1003,66,326
2025,6,Southern,Livingstone,566,452,26,156
2025,7,Southern,Livingstone,963,815,34,210
2025,8,Southern,Livingstone,492,417,26,127
2025,9,Southern,Livingstone,511,401,27,143
2025,10,Southern,Livingstone,418,337,25,151
2025,11,Southern,Livingstone,573,485,30,183
2025,12,Southern,Livingstone,1268,1114,81,315
2025,1,Southern,Mazabuka,3828,3207,149,1096
2025,2,Southern,Mazabuka,6707,6071,167,1963
2025,3,Southern,Mazabuka,4267,3617,137,1571
2025,4,Southern,Mazabuka,6594,5455,137,1777
2025,5,Southern,Mazabuka,4476,3955,117,1266
2025,6,Southern,Mazabuka,1948,1660,132,721
2025,7,Southern,Mazabuka,1494,1290,87,544
2025,8,Southern,Mazabuka,1851,1513,58,425
2025,9,Southern,Mazabuka,1169,1016,31,454
2025,10,Southern,Mazabuka,2941,2419,166,670
2025,11,Southern,Mazabuka,2589,2268,105,765
2025,12,Southern,Mazabuka,6423,5244,200,1679
2025,1,Southern,Monze,4959,3878,270,1093
2025,2,Southern,Monze,2561,2137,101,866
2025,3,Southern,Monze,5869,5085,140,1674
2025,4,Southern,Monze,3577,3103,161,872
2025,5,Southern,Monze,2266,1879,42,598
2025,6,Southern,Monze,2240,1782,114,567
2025,7,Southern,Monze,1163,1041,32,312
2025,8,Southern,Monze,815,684,29,187
2025,9,Southern,Monze,767,676,16,258
2025,10,Southern,Monze,1187,1068,41,370
2025,11,Southern,Monze,1869,1596,122,631
2025,12,Southern,Monze,3286,2614,172,837
2025,1,Southern,Namwala,2991,2612,171,1027
2025,2,Southern,Namwala,5719,4737,320,1442
2025,3,Southern,Namwala,6789,5616,327,1948
2025,4,Southern,Namwala,5276,4703,257,2116
2025,5,Southern,Namwala,2667,2322,183,1034
2025,6,Southern,Namwala,2466,2001,145,801
2025,7,Southern,Namwala,1759,1557,60,636
2025,8,Southern,Namwala,1676,1379,98,431
2025,9,Southern,Namwala,2236,1820,64,460
2025,10,Southern,Namwala,2201,1932,113,754
2025,11,Southern,Namwala,2742,2266,77,850
2025,12,Southern,Namwala,3907,3163,107,1273
2025,1,Southern,Kalomo,1921,1650,130,568
2025,2,Southern,Kalomo,1306,1182,59,441
2025,3,Southern,Kalomo,1567,1321,96,572
2025,4,Southern,Kalomo,1366,1250,26,378
2025,5,Southern,Kalomo,694,557,41,239
2025,6,Southern,Kalomo,590,500,19,224
2025,7,Southern,Kalomo,569,513,26,219
2025,8,Southern,Kalomo,496,439,30,185
2025,9,Southern,Kalomo,657,564,44,161
2025,10,Southern,Kalomo,423,395,8,173
2025,11,Southern,Kalomo,324,266,5,114
2025,12,Southern,Kalomo,1630,1440,49,515
2025,1,Southern,Siavonga,5480,4492,329,1196
2025,2,Southern,Siavonga,6245,5135,109,1813
2025,3,Southern,Siavonga,3054,2655,132,990
2025,4,Southern,Siavonga,4599,3794,87,1163
2025,5,Southern,Siavonga,2940,2522,187,1003
2025,6,Southern,Siavonga,1918,1562,67,522
2025,7,Southern,Siavonga,1324,1071,58,476
2025,8,Southern,Siavonga,2082,1635,108,416
2025,9,Southern,Siavonga,1343,1146,79,425
2025,10,Southern,Siavonga,1153,981,59,282
2025,11,Southern,Siavonga,2229,1923,116,829
2025,12,Southern,Siavonga,3839,2994,215,1174
2025,1,Southern,Sinazongwe,2119,1719,60,685
2025,2,Southern,Sinazongwe,2532,2148,67,675
2025,3,Southern,Sinazongwe,2372,1952,122,564
2025,4,Southern,Sinazongwe,2041,1858,58,522
2025,5,Southern,Sinazongwe,2253,1887,97,846
2025,6,Southern,Sinazongwe,1441,1222,93,482
2025,7,Southern,Sinazongwe,1309,1090,86,299
2025,8,Southern,Sinazongwe,887,765,28,275
2025,9,Southern,Sinazongwe,1042,897,38,349
2025,10,Southern,Sinazongwe,706,609,24,245
2025,11,Southern,Sinazongwe,1026,850,56,329
2025,12,Southern,Sinazongwe,1177,960,25,372
2025,1,Southern,Gwembe,5240,4138,325,1516
2025,2,Southern,Gwembe,4515,3962,199,991
2025,3,Southern,Gwembe,6167,4973,205,1508
2025,4,Southern,Gwembe,4111,3658,224,1154
2025,5,Southern,Gwembe,3425,3007,194,992
2025,6,Southern,Gwembe,2317,2071,130,529
2025,7,Southern,Gwembe,1333,1163,27,392
2025,8,Southern,Gwembe,1546,1347,36,421
2025,9,Southern,Gwembe,1081,933,66,361
2025,10,Southern,Gwembe,1406,1196,44,486
2025,11,Southern,Gwembe,3089,2497,151,764
2025,12,Southern,Gwembe,3611,3130,92,906
2025,1,Southern,Kazungula,4071,3573,263,1428
2025,2,Southern,Kazungula,3978,3162,252,1256
2025,3,Southern,Kazungula,6611,5898,205,1706
2025,4,Southern,Kazungula,5414,4915,173,1470
2025,5,Southern,Kazungula,3478,2893,116,1038
2025,6,Southern,Kazungula,1870,1624,47,558
2025,7,Southern,Kazungula,1764,1631,49,589
2025,8,Southern,Kazungula,1462,1183,53,408
2025,9,Southern,Kazungula,1351,1068,80,432
2025,10,Southern,Kazungula,1530,1384,72,608
2025,11,Southern,Kazungula,3205,2586,113,880
2025,12,Southern,Kazungula,3596,3080,192,1239
2025,1,Southern,Zimba,2960,2504,151,838
2025,2,Southern,Zimba,3509,3146,108,1332
2025,3,Southern,Zimba,4198,3510,89,945
2025,4,Southern,Zimba,5044,4527,238,1281
2025,5,Southern,Zimba,2063,1650,93,721
2025,6,Southern,Zimba,3548,3039,204,770
2025,7,Southern,Zimba,792,676,16,241
2025,8,Southern,Zimba,854,771,24,265
2025,9,Southern,Zimba,1182,980,66,264
2025,10,Southern,Zimba,1472,1296,40,351
2025,11,Southern,Zimba,1278,1141,61,403
2025,12,Southern,Zimba,1968,1593,126,606
2025,1,Southern,Chikankata,656,537,32,200
2025,2,Southern,Chikankata,1057,864,53,388
2025,3,Southern,Chikankata,2121,1726,109,459
2025,4,Southern,Chikankata,992,855,52,255
2025,5,Southern,Chikankata,846,659,49,252
2025,6,Southern,Chikankata,823,717,31,190
2025,7,Southern,Chikankata,303,237,18,88
2025,8,Southern,Chikankata,502,434,17,135
2025,9,Southern,Chikankata,236,211,12,74
2025,10,Southern,Chikankata,491,416,16,138
2025,11,Southern,Chikankata,495,433,25,183
2025,12,Southern,Chikankata,1029,885,33,283
2025,1,Eastern,Chipata,15343,13152,871,5446
2025,2,Eastern,Chipata,27967,22704,820,8334
2025,3,Eastern,Chipata,22672,19362,664,6538
2025,4,Eastern,Chipata,28033,23395,1041,6186
2025,5,Eastern,Chipata,32363,25834,1681,6617
2025,6,Eastern,Chipata,10862,9232,528,2700
2025,7,Eastern,Chipata,5555,4909,292,2093
2025,8,Eastern,Chipata,6529,5141,401,1904
2025,9,Eastern,Chipata,11586,9852,315,2719
2025,10,Eastern,Chipata,5516,4578,279,2058
2025,11,Eastern,Chipata,12410,10849,418,2890
2025,12,Eastern,Chipata,13450,11911,683,3684
2025,1,Eastern,Petauke,9090,7275,551,2402
2025,2,Eastern,Petauke,10712,9389,507,4048
2025,3,Eastern,Petauke,9824,8760,506,2776
2025,4,Eastern,Petauke,11004,9501,413,3656
2025,5,Eastern,Petauke,7251,5902,327,2072
2025,6,Eastern,Petauke,7824,6915,174,2527
2025,7,Eastern,Petauke,4999,4373,92,1733
2025,8,Eastern,Petauke,3326,2760,131,941
2025,9,Eastern,Petauke,4053,3259,193,1073
2025,10,Eastern,Petauke,4172,3265,233,1381
2025,11,Eastern,Petauke,7560,6128,359,2403
2025,12,Eastern,Petauke,6808,5393,397,2026
2025,1,Eastern,Katete,16186,13489,478,4281
2025,2,Eastern,Katete,20190,17123,465,5926
2025,3,Eastern,Katete,19442,17795,620,5855
2025,4,Eastern,Katete,29398,24569,1622,6347
2025,5,Eastern,Katete,15415,13008,985,3434
2025,6,Eastern,Katete,7935,7023,308,1974
2025,7,Eastern,Katete,5658,4915,233,1927
2025,8,Eastern,Katete,5809,5032,243,1741
2025,9,Eastern,Katete,5903,5096,263,1511
2025,10,Eastern,Katete,6660,6058,159,1572
2025,11,Eastern,Katete,16802,14763,945,3715
2025,12,Eastern,Katete,12631,10248,286,4198
2025,1,Eastern,Lundazi,15211,13931,394,3600
2025,2,Eastern,Lundazi,14124,12042,821,3902
2025,3,Eastern,Lundazi,24529,19544,981,6491
2025,4,Eastern,Lundazi,12538,10624,791,3683
2025,5,Eastern,Lundazi,14073,11915,335,3032
2025,6,Eastern,Lundazi,9089,7996,517,2288
2025,7,Eastern,Lundazi,5727,4647,250,1216
2025,8,Eastern,Lundazi,2698,2261,125,903
2025,9,Eastern,Lundazi,2815,2447,67,896
2025,10,Eastern,Lundazi,4272,3445,186,1038
2025,11,Eastern,Lundazi,8798,7083,278,2167
2025,12,Eastern,Lundazi,15572,12948,628,3634
2025,1,Eastern,Nyimba,41810,37443,2000,10080
2025,2,Eastern,Nyimba,25032,21340,785,7654
2025,3,Eastern,Nyimba,29947,26212,1796,9477
2025,4,Eastern,Nyimba,21375,18470,490,6275
2025,5,Eastern,Nyimba,17853,15613,920,6323
2025,6,Eastern,Nyimba,4859,4278,250,1900
2025,7,Eastern,Nyimba,10086,8538,245,2483
2025,8,Eastern,Nyimba,5707,4966,271,2084
2025,9,Eastern,Nyimba,7165,6168,302,1692
2025,10,Eastern,Nyimba,6084,4915,390,1867
2025,11,Eastern,Nyimba,13678,11991,710,4892
2025,12,Eastern,Nyimba,15455,13369,391,5649
2025,1,Eastern,Sinda,15087,12825,888,3636
2025,2,Eastern,Sinda,16122,14275,681,3708
2025,3,Eastern,Sinda,12774,10053,597,3998
2025,4,Eastern,Sinda,11402,9513,656,3514
2025,5,Eastern,Sinda,5411,4842,126,1821
2025,6,Eastern,Sinda,4646,3889,159,1148
2025,7,Eastern,Sinda,2758,2477,53,1076
2025,8,Eastern,Sinda,5301,4385,106,1147
2025,9,Eastern,Sinda,1529,1312,45,584
2025,10,Eastern,Sinda,2206,1740,136,713
2025,11,Eastern,Sinda,5496,4947,229,1961
2025,12,Eastern,Sinda,10084,8529,681,2804
2025,1,Eastern,Chadiza,31384,25418,820,6696
2025,2,Eastern,Chadiza,24568,20959,883,5426
2025,3,Eastern,Chadiza,17172,14264,1055,5242
2025,4,Eastern,Chadiza,21127,17703,859,4765
2025,5,Eastern,Chadiza,10678,9514,326,2586
2025,6,Eastern,Chadiza,8815,6910,535,2229
2025,7,Eastern,Chadiza,9702,8712,260,2826
2025,8,Eastern,Chadiza,3716,2976,126,984
2025,9,Eastern,Chadiza,3684,3065,133,1359
2025,10,Eastern,Chadiza,6408,5140,242,2292
2025,11,Eastern,Chadiza,13343,10628,846,2861
2025,12,Eastern,Chadiza,16113,12645,959,4414
2025,1,Eastern,Vubwi,21341,19246,495,4834
2025,2,Eastern,Vubwi,35296,30717,2216,9376
2025,3,Eastern,Vubwi,41875,34549,2030,8775
2025,4,Eastern,Vubwi,26667,22744,1084,6619
2025,5,Eastern,Vubwi,22070,18008,1094,5761
2025,6,Eastern,Vubwi,11781,10230,297,3661
2025,7,Eastern,Vubwi,10619,9628,454,2680
2025,8,Eastern,Vubwi,6976,5681,211,1958
2025,9,Eastern,Vubwi,7508,6162,262,1826
2025,10,Eastern,Vubwi,5295,4297,336,1722
2025,11,Eastern,Vubwi,11999,9870,782,3839
2025,12,Eastern,Vubwi,19164,15662,353,6650
2025,1,Eastern,Mambwe,17051,14729,644,5173
2025,2,Eastern,Mambwe,21737,19176,1346,7193
2025,3,Eastern,Mambwe,55307,45276,2838,12615
2025,4,Eastern,Mambwe,31834,26187,1675,6861
2025,5,Eastern,Mambwe,15018,13199,502,3623
2025,6,Eastern,Mambwe,10312,8519,270,2862
2025,7,Eastern,Mambwe,5165,4028,304,1624
2025,8,Eastern,Mambwe,8695,7351,510,2804
2025,9,Eastern,Mambwe,6721,5673,140,1667
2025,10,Eastern,Mambwe,8958,7158,388,2481
2025,11,Eastern,Mambwe,18990,15826,527,4692
2025,12,Eastern,Mambwe,13058,10997,495,3974
2025,1,Eastern,Chasefu,21475,17361,591,6847
2025,2,Eastern,Chasefu,10760,9376,280,3344
2025,3,Eastern,Chasefu,27450,22506,1493,7625
2025,4,Eastern,Chasefu,13103,10873,434,4012
2025,5,Eastern,Chasefu,9688,7930,399,2801
2025,6,Eastern,Chasefu,10380,8356,510,2591
2025,7,Eastern,Chasefu,6785,5531,367,2298
2025,8,Eastern,Chasefu,4926,4172,157,1082
2025,9,Eastern,Chasefu,8019,6380,449,1697
2025,10,Eastern,Chasefu,3596,3058,213,1261
2025,11,Eastern,Chasefu,5935,5208,305,2057
2025,12,Eastern,Chasefu,12967,11607,295,3883
2025,1,Eastern,Lumezi,17705,15005,842,4344
2025,2,Eastern,Lumezi,22091,18499,657,5950
2025,3,Eastern,Lumezi,18432,14899,482,6232
2025,4,Eastern,Lumezi,14712,11854,899,4751
2025,5,Eastern,Lumezi,17338,15372,769,3866
2025,6,Eastern,Lumezi,13968,12751,507,3270
2025,7,Eastern,Lumezi,19213,15906,732,5448
2025,8,Eastern,Lumezi,6284,5545,132,1644
2025,9,Eastern,Lumezi,11492,10483,393,2771
2025,10,Eastern,Lumezi,8538,7589,366,2894
2025,11,Eastern,Lumezi,7459,6093,408,2418
2025,12,Eastern,Lumezi,16095,13112,613,4397
2025,1,Western,Mongu,13554,11565,800,3528
2025,2,Western,Mongu,17465,14457,591,3825
2025,3,Western,Mongu,11539,10278,396,3278
2025,4,Western,Mongu,14060,12433,530,4174
2025,5,Western,Mongu,14674,12806,315,4026
2025,6,Western,Mongu,9804,8449,560,2422
2025,7,Western,Mongu,4736,3774,196,1250
2025,8,Western,Mongu,3488,3157,142,881
2025,9,Western,Mongu,3471,2779,115,932
2025,10,Western,Mongu,5670,4837,245,1398
